pulse,alpha,beta,gamma,kappa
1,1.854028167583569,1.4286369720861747,2.556282311371732,-0.49308819929467124
2,-0.6248366169821611,2.4568738925052425,1.3571665569848106,1.5371795888565334
3,-2.522791604435407,3.0497067561132716,2.092176539461694,-2.2742193613395436
4,0.3163832789739055,-3.1368592438148353,-1.9601344325318337,3.122672696297367
5,2.049829196492924,2.0043310403742285,-1.1056195223447793,0.492292462315656
6,2.259082513127341,0.9363315687489938,-1.5569098534838017,-2.506140278797145
7,0.7191337844553193,-0.9843935799866174,1.126405848902296,0.7918070483082542
8,-1.599812876733156,-2.347408892174075,-1.205800209428093,-1.7612434213609947
9,-0.5054609943756135,2.0536145076759165,-1.2727858511162071,-2.986150687383763
10,-2.6261048772878297,0.1986994116308406,-2.113663164414725,-2.6330351902643025
