pulse,alpha,beta,gamma,kappa
1,-1.7146253086150682,3.1331516196244973,0.42344816389408285,0.030603381031601144
2,-0.07885252195754203,-0.0024691786939521074,2.7508798614605934,1.8808590358689012
3,-0.4454146176215146,2.639100720655391,2.5162379590822863,-2.940015017410222
4,-1.4714613251967084,-0.5720868768508,1.0477484124673075,2.6810413297926865
5,-0.5418975466672887,2.7098282020691298,2.140192821672678,0.7629999440704052
6,-0.38999014355061834,-0.670813315186732,-0.8626109273296515,1.4153515332844366
7,-2.161331396448996,0.14652351641497566,-1.5968982538121352,2.329740691004455
8,-0.9092039203665782,1.6695655029757994,0.8168163266356735,2.5320938656533665
9,-1.3991313765188162,-1.3174292536830856,-2.5897682475178376,0.7095882754785032
10,-1.7647645326911288,2.130558042503802,-2.607235354594239,-0.9690227373159259
