pulse,alpha,beta,gamma,kappa
1,0.8709688239175386,-3.127581164294293,1.5757935995283785,1.0068295612044014
2,0.04162599722367956,2.308568973571917,-3.141521774583098,-2.646326516297121
3,-1.482132149554807,3.0971505399834074,-2.7188247883213155,0.2386709803779092
4,0.04050540227500699,-0.8879881006179003,0.06890078156444518,-2.240693464726131
5,-1.125905598270188,3.0525947717072794,-1.1195317451079614,-0.5315731440826396
6,-1.274340354166294,-1.1110897817003649,-1.3680785507984563,0.3389246527472863
7,0.29358060478527354,0.23366548349566962,-3.0856583139317686,0.5588159305379352
8,-2.9604535991460756,2.3530142699812604,0.6597461851617091,-0.9048383162049864
9,-1.7332304911832292,1.4313223151851682,3.061635965341877,2.1294079021551213
10,1.3147773128998086,-0.8156247922497116,1.6145331993855239,2.006532320922525
