pulse,alpha,beta,gamma,kappa
1,1.2727221211778965,0.20815270430713206,0.6925027095083223,0.006890301632572194
2,2.9536397637866805,1.029303269939738,-1.8694048480321184,2.438270448060679
3,3.101360388267928,-2.510410006667966,-1.3599783434196786,-0.14324306976394352
4,-0.534041406894302,-2.612073376230149,-0.18960208614477758,0.715343754777384
5,-2.908724222172295,-2.692861254662378,-2.7394927703202594,0.34445569375256335
6,-2.9693878268562934,3.0757842303242424,-2.0245080189035387,-0.18337756106161876
7,2.70734057035554,-0.0019846185835975787,-3.115826433170858,0.8576337751792317
8,-2.280063430658244,-2.7508196786677335,0.45493995565732276,-1.4428508150758992
9,1.9332375399652177,-2.6125090976979486,0.4547220292018432,2.1322532934489438
10,1.8213868487734595,2.2207981380003394,1.25601278835146,-0.07261305420313492
11,2.1094289643083366,0.6030656393143858,-1.201382594071813,0.3481652755665191
