pulse,alpha,beta,gamma,kappa
1,2.0386410655059235,3.1226031877725178,0.6426280882501595,0.00018480060861286713
2,0.4056617984624396,2.441967131404217,-3.0009942482124146,2.855959885811071
3,3.1328911571926525,-0.5126021215680283,-2.0976720263393553,-0.5791627575413598
4,-1.7136380365811223,-2.8140959886509553,-0.9341841999759395,1.8766212677310405
5,-1.1397667950940933,-2.5345979768099602,-2.4180349097032874,-0.33993081845156725
6,-2.9508727065630853,-3.0614307013266973,-2.390092678374142,0.07897678210803842
7,3.1318566927156533,0.9865715908725057,-2.7628992623958157,3.139690912043222
8,0.3467465586694702,-1.7627669949589675,-0.20480013759896976,-1.0738753150858527
9,2.182585058146549,-0.8170946496015897,1.3389159266231319,0.48776699879822544
10,0.14024753612413346,0.8715357085915547,0.7658543613481117,-1.5770407179158987
11,1.875059975264437,0.6823741003075706,0.9225590505603053,0.6752410370380936
