pulse,alpha,beta,gamma,kappa
1,-2.5725899832121444,2.7152315117717376,3.0919800899816425,-0.08074618644557384
2,-2.361665534302225,-1.71322899694012,0.8847556483077117,-3.129018777074019
3,-2.6672228135439076,2.871048685095236,0.7212144675157268,1.2262432416364792
4,2.961637436617427,2.9299844508019,1.284179467156301,1.8276204198741777
5,-0.9683845920650259,0.25154052521484643,2.9591121302013694,-2.2173397435642617
6,0.13602362148614705,1.504108173859032,-2.6020739701995423,2.134063914656682
7,2.4744404386423984,-0.9621345206418926,1.9799818197866892,2.507543624527818
8,-2.5135155280048367,0.5972682239284858,0.6145350661151054,1.4955887104082535
9,2.456201967286242,3.0369164152767767,-3.079769590116505,-1.2092243728812997
10,-2.8373176967392633,0.053325159283638304,-2.738988578356292,-0.8208934421549321
