pulse,alpha,beta,gamma,kappa
1,1.0176501027776377,1.5598514003275192,-1.8874054055798442,2.988883160132581
2,2.286876631632144,-2.8670722981730874,2.1773906364773588,0.33473929060620367
3,-1.8585568976106475,-2.8912337551047287,0.328210631121953,0.3026902675557114
4,-1.8075686282408714,-0.23571429813193015,1.8339497107656255,-1.166678539730266
5,0.9561613147360533,0.30848213064415775,-1.617538499021393,-2.72088673602802
6,-3.0858958657510995,2.944984332754064,-3.1379848466455735,1.849362325299233
7,-2.126897789639816,-2.1732111239898226,-3.080248628915219,-0.38816078742125004
8,-3.123901067734256,-0.7767363953060621,-1.4376256509282919,-1.5312055363050825
9,-3.0851892069894,-1.4641155019575152,-0.08606827295041629,0.23865517368000305
10,1.3827187322107979,-2.6706774166212663,0.43536227715692877,2.0995384821373646
