pulse,alpha,beta,gamma,kappa
1,2.787883261086772,-2.6166796463376722,-0.961110295744487,-0.006140219203633313
2,0.6255563499331624,1.1190027549481227,-0.45261113330667124,2.9770397634415775
3,1.7417013627384244,2.027564859457929,1.383012176899927,0.22100677917599407
4,0.20981270534423752,-1.452094172432713,1.2847495918793723,-1.5329699444570184
5,1.9560125606979306,-0.6940569990020943,1.1795859497050347,-0.3861236994347506
6,1.756422739080543,1.7997814678730337,2.095031112816676,-3.0905218590984065
7,0.25278256019991496,-2.284703559551081,2.585046584757838,2.095414326657273
8,-1.1186651825042349,-1.099585464792882,1.1159776240246115,0.4037668134938387
9,-0.9168715668827192,-1.573992079335521,-0.904339846226828,-1.1307068288470064
10,0.4479420037553362,1.8286977589273647,0.27637460129887803,-1.2711789384965206
