pulse,alpha,beta,gamma,kappa
1,1.8033129975850801,1.5192262163925478,2.5562836268748628,0.38292202028485645
2,-0.7414174727679091,2.4476101892150326,1.3064420687978835,1.5273055751054567
3,-2.534986173981205,3.134066707080269,1.9755890453971319,-0.9584651674032555
4,0.33208501184042016,-3.1265156012622146,-1.972320488369485,2.4911252604446705
5,1.9433285306498764,2.040234329473072,-1.0899128398254365,-0.05810401781080029
6,2.2879028133112,0.7764237852019988,-1.6634074810555437,-2.4214617802703757
7,0.613594612230975,-1.0273100565905449,1.1552282553361135,0.7758770005069866
8,-1.7340270270199707,-2.5840429625699004,-1.3113312676189577,-1.687204588565529
9,-0.4979074030658495,1.9852821857118867,-1.4069967055887602,-2.9864745989455996
10,-2.735762713811009,0.17311805605005942,-2.106104049913632,-2.5599299883236646
