pulse,alpha,beta,gamma,kappa
1,-0.43218870322634567,3.0062092960968965,-3.1414131615090475,-2.76112752967804
2,1.6420206445024395,-1.6185949792030345,0.009682718919308664,3.141592653589793
3,3.1283601586089547,-0.39261230981557743,2.3557573186387875,1.7290922004991698
4,-0.2826190444648663,1.27735516465285,0.26719456391432744,-1.2571232505675816
5,1.121317676115919,2.892074875940593,1.161744957297215,-0.1835739597112904
6,-2.807000843362888,3.112721625922975,-0.5854067521173507,-1.7858523400806794
7,-2.9868862217994483,-1.1046146267537424,0.6001826888891687,0.5951782109933654
8,-1.8815852295369924,1.7422170265887345,-2.6418584821934554,2.532574690281518
9,2.8462396400153613,2.199791152931636,-2.20547216031837,-1.9529326758601613
10,-3.0943271675211474,-1.445253096812166,0.34097303494574505,-1.6619191268286087
