pulse,alpha,beta,gamma,kappa
1,2.344482889119866,-2.616700288620606,-0.5227568033178591,2.8393518071437513e-06
2,-3.1178125848530756,0.22039372856927542,3.095907675671389,-1.2201384458788649
3,3.094187600199495,3.0873469174119768,-1.446265297215404,-0.9665880815648888
4,2.783602691307677,-1.372776802062877,2.363995274082107,-2.6905509103718777e-06
5,2.861092167542798,-0.22251593172290002,0.648032200082774,1.980354773883164
6,-1.5551055300327683,1.2884735101967495,-3.122008452838721,0.8642077038136422
7,-1.4292508845313827,-2.4180198085316773,2.9629391444911803,0.8161271475237437
8,1.9177975395829279,-2.2064967339550234,-2.989044895169695,0.7703253942014958
9,1.5616474364636495,0.4672534647622379,2.16667037234492,0.07401506828060243
10,-2.2140202709178833,2.7512436162895644,-0.02331459660156979,0.5250062705488779
