pulse,alpha,beta,gamma,kappa
1,0.7997791861478288,-2.431763339866316,3.141578756482574,5.2259045862192484e-05
2,-2.3663037487050507,-2.898058917408198,1.3558300352726453,-0.1589404461054882
3,-0.9552940233148338,-3.086414568184658,1.2834735786997309,5.9009514972760944e-05
4,2.9226659670977413,-0.23462869995063984,2.954020487290279,2.3315131708756716
5,0.8925962338469414,1.505594870989178,1.9166659208396857,-0.5580496345052739
6,0.28234857460761387,2.551793215654976,-2.0349662499722774,-2.523506798499473
7,0.39951581853196105,2.6798176912742195,-1.6932634602655754,-0.9874255641793712
8,2.103843693023118,-3.1271479028812377,0.8068191024414202,6.5997565525746e-05
9,-0.9719124722074133,0.7639436781811755,-0.5895709349912727,0.42536805037401
10,0.8557320033953157,2.7112442878227134,-2.7394205965568044,-0.5141002661418129
