pulse,alpha,beta,gamma,kappa
1,0.4062010206212721,2.6938266089202636,0.24181943094525057,-1.5403001461763575
2,-3.0197920115773416,-0.5096229102271947,0.34482402435604975,0.5694495744697176
3,1.7187772027128347,-0.34370452873224105,-0.1453596908085771,2.393015395482837
4,-0.5801430185256164,2.547204273646981,-2.005881487806208,-2.320271061468499
5,0.8334178897113453,2.402091155156979,-2.046669887326056,-0.29302230269296226
6,-2.6252032757587673,-1.4385454186639606,-0.0477741548978717,2.189213791000543
7,-2.67945571203933,-0.3381161025762283,0.47836649264844255,-2.5257278219893586
8,1.0950043553945674,-2.290764551846567,1.030159691113638,-3.066561534301386
9,2.598663418510307,-1.6920363155729987,2.2278502164101925,0.8151523172484311
10,-0.7893837626408711,1.843232898294196,1.790204491202542,0.5389847084310411
