pulse,alpha,beta,gamma,kappa
1,0.6375154412037237,-0.7243769291455621,-0.43637581854768226,-1.4009365056130376
2,-2.557036094251484,0.5249459727788165,1.4978487443214803,-0.7068899060042176
3,3.02170067419038,1.1453111707947934,-2.5667202032981695,2.8363750893033832
4,-2.1360439788701697,0.09416467591850841,2.064061568138849,-0.512991607881241
5,1.860090504849635,1.1708140726199208,0.07811342804008715,-2.087331100636776
6,-0.41580365190938107,-0.9434215871471724,2.7365438115143066,0.20846337444077703
7,-1.2949512739917464,1.1106562902863848,-1.569616102233233,2.3815497735886875
8,0.22251563574559205,1.364635203387735,0.4116313751958017,-2.742813434114486
9,0.24237738224509728,-1.9954759728259215,-1.7980827144621654,-2.4139405560952363
10,0.6898000087270851,0.7024244650485783,-0.4241809570240377,-0.6871231125680867
