pulse,alpha,beta,gamma,kappa
1,1.3269897688828296,-2.473826413779545,2.246853351586984,1.9591605116375956
2,-2.8361522104184433,2.5500449165420718,0.47378734660953187,-0.5246252366917129
3,3.003589184411986,-2.1446972744126898,-2.8213589673606196,0.29014640489729476
4,2.0595037250718784,-2.573676596148784,3.003582805125447,-1.566914782538796
5,3.140708741565018,3.0970101651269104,0.8892675801696854,0.5580154434804006
6,0.14385786314984628,1.9666324088707086,0.5799967945420225,3.140868884388112
7,0.739865985506166,1.1277499839135123,-1.318286456998772,2.636691605183136
8,1.108624726227589,-0.19983853455811185,0.686546282591232,2.8578632303628955
9,3.0453379949016894,-3.1410883381866683,1.5622806926112949,2.5612129221574613
10,-2.583869344866469,2.770596259487449,0.1868119115018397,-1.4521991383946249
