pulse,alpha,beta,gamma,kappa
1,-2.445671838084212,-2.967130622370182,0.33293277360246865,1.3908734072215878
2,-0.013751061226795223,0.4345973861331723,-1.1490481990626769,0.6313917480324718
3,1.3754375492572724,-2.4550219197195524,1.517571197320434,-2.980667351347619
4,1.8753315224870653,1.5181442044915445,0.9954258346947371,0.18519481683335579
5,-2.2199919239132595,-2.808576217209742,0.7743087511843558,2.504669725306366
6,1.974320172609322,1.0776350346342947,-2.747007219561091,-0.8448319928292881
7,0.17384139942161708,0.36574376153153315,2.224726280882695,1.2483863917042044
8,0.37872477053180104,1.4039547178367735,2.4802427912067295,1.1671355404018537
9,-0.05811730228791906,-1.117966153685171,1.8501615828490219,-1.4140678694692177
10,-0.11654622238199623,-3.141592653589793,-1.5218149213662102,0.22094772038006896
