pulse,alpha,beta,gamma,kappa
1,-1.1952387377244655,-1.121124816166604,-0.04142358466179363,-0.8291669015318582
2,3.1295661837124586,-1.3566552683146826,1.8618195957015335,-0.34305085163158
3,-2.8813589548583405,-2.0297760701988383,-1.7133241410440552,0.25389334414789794
4,1.7090283129320558,-1.352326764674159,-1.1126763095082983,2.645296188954743
5,2.6593726565092846,0.4090541004391037,-2.692947823799552,1.1826124514940397
6,-0.07206652369130358,-0.10710375494304081,1.1317203919463912,0.8590222967141988
7,-0.8860196533057102,-1.3394173178713187,0.3325825214828988,-0.5505654672271403
8,-2.3796250298557258,2.5371081821154,0.7018056423360987,-1.4648145535918595
9,-1.3905470560642177,1.9118818527283588,2.0516528834397834,3.0928001152562903
10,-0.8299550136970574,-1.8378536670955996,1.7062337756272152,2.5497696288046643
11,0.8242439547577284,2.851122390971309,-1.4798694676832695,0.5547174188332008
