pulse,alpha,beta,gamma,kappa
1,1.478735965444594,-0.9855555503416237,-2.5625426139541743,0.765441555054232
2,2.306929834850611,-1.3492467834622306,-0.09861230858988951,1.5572705406622183
3,1.3979944604289556,-1.6124995992724669,-1.1549059473098782,-1.0214735094394936
4,-0.4235494085298788,0.7138214342325124,-2.7866618610945015,2.47100760291049
5,-2.0418683008102354,-2.281683462474745,-2.3090601064519944,0.6319546939433779
6,0.03426810547455637,-1.3796810687043595,0.8061258299679095,-2.608619504592967
7,-1.3385423991651877,1.5027238972371204,-1.338983056483188,0.29331699366014463
8,-1.5515395292896292,0.6590788212395801,1.0209398687232392,-2.4241649678268
9,-2.0537380868769435,-2.7693972892394068,-1.0310058013374837,1.9349912342902607
10,-2.6668391721850586,-1.4389382751606739,-0.47932397008244926,-1.7026092679140883
