pulse,alpha,beta,gamma,kappa
1,-0.8010660375368681,-0.0911910159567383,-1.4200027353664813,0.005112918891956651
2,-0.735508877152313,0.528720910416486,3.098084503641163,0.47781341469029237
3,0.5616849153768829,-2.327971699935244,3.127688511535087,0.7046586676125149
4,-0.8179754492440655,-2.0097170467676717,-2.118045374638196,-0.8427417578461176
5,-0.692741255238319,2.1083034678735806,-0.04470191478447494,-0.4727816217697357
6,1.6242062896045615,2.231160876962725,2.3522073217438573,0.4922602845506784
7,-2.1740808198464734,2.6662740073124986,1.9768557091483168,-0.5992003544399042
8,0.9551961593871465,-0.43817521107833723,-2.8135694372422746,-1.1063445319313505
9,-0.7079104351904445,2.164363252248834,-1.8325199577103863,1.0505609242567409
10,2.8414957771621387,-2.4673579221080857,-2.3951578483627167,0.49324647523354215
