pulse,alpha,beta,gamma,kappa
1,1.7149456490219437,0.97032794993046,0.28877274534673963,-2.612601995671449
2,-0.8434081945583713,-0.366266432012142,1.7688864647459375,-0.4535885065797289
3,-0.04495238274738527,-0.9089202677048551,3.0782986189920756,-0.3062534348738486
4,1.1162406877266289,-2.238983318912572,-3.1221009866669815,-1.995938674888714
5,-3.1284769824751817,-0.4924878321949633,-0.9669639876485457,-1.5856459623206438
6,-2.426571404837033,-3.065254025208532,2.5282204245242563,2.3485819103788512
7,-2.914120394663228,-1.9972867985329508,0.2451541663266231,-1.306988259260787
8,-3.0169248810953793,3.1076836783121684,1.5222467835983164,-2.6020776820581584
9,-3.0131163750986136,-2.256107533436494,-2.283616765449136,1.064173517389716
10,3.1299813090185347,2.961363323618341,0.4347882133975859,0.10337067576712736
11,1.7139411018629345,1.7202506383228,-2.763476193190141,1.1785836715679674
