pulse,alpha,beta,gamma,kappa
1,-0.24803055899550436,-2.2829805232909983,-1.2911354277071194,-0.0622787317342989
2,-0.2529586516783865,3.1407129693874527,-3.109717667130212,-0.2762642937805458
3,-1.9833948143455016,-1.1100975941189517,3.108292426507839,-3.095121891548751
4,0.20614766211140603,2.030636552956761,-2.4789221941453508,0.8493339564863294
5,2.294769389420756,-3.101084533805683,1.1460443290766062,-0.00539288623415716
6,3.0381168593020553,-2.743793623828931,3.1298456888614674,0.033908055350810117
7,2.8948073226655326,1.733910460100802,2.212414307821831,-0.9718575328264148
8,-0.5067327585474544,-0.577585989665774,-0.68719943701748,1.233772346213503
9,1.0849877902388236,0.2996447073863643,0.3566322938063908,-1.2083478468901256
10,-3.021994771036641,3.1328678167159216,0.404005775805273,0.6712074382579144
