pulse,alpha,beta,gamma,kappa
1,2.763328641063164,-3.0928464569373166,-0.961108787727633,0.0022628531354280503
2,0.5453934311068732,0.7429632915993025,-0.47716284435153905,3.130184957025926
3,1.6812689465461084,1.991551269918867,1.3028429093524159,0.3271290430772225
4,0.1893361171163574,-1.4611919762996666,1.224315203731632,-1.4531218882181645
5,1.9542123035840813,-0.5466455684250439,1.1591121762393093,-0.3361619434766628
6,1.7769441395375878,1.8990668226220881,2.0932297745844313,-3.1089180891443347
7,0.26021131925933966,-2.2271913506389303,2.605576485787077,2.0826454496455824
8,-1.1006320264205833,-1.1362347437144944,1.1234127345794263,0.3719008891600649
9,-0.9446308188993681,-1.6377772197053724,-0.8863097142245963,-1.143803762857463
10,0.41203718625871644,1.8737386381772754,0.2486160872945022,-1.2720000591533887
