pulse,alpha,beta,gamma,kappa
1,2.879117110146466,2.732983806817999,-0.5145185852971338,-0.06866860146427725
2,0.43704810899588037,-1.6449132515370084,1.7832746598048352,-1.4124234309782542
3,-0.5519993844723134,-0.10965858437295611,0.9396040569253464,-1.5122805591782724
4,0.6342770248560298,-2.743071771689258,-0.7764613098615107,2.402880843313654
5,0.3735981521723684,-0.17363461878471373,-2.9493145814447894,-2.8225258744441413
6,1.7110370570078606,3.0830587324825824,-0.7198170473705804,-2.0276042612983125
7,-1.711932746549731,-2.9502096620964973,3.0617810253625004,2.7414393005647315
8,-1.8873610992495407,-1.299592514372849,-2.967569430521092,2.9064814149865374
9,2.8254396434412206,0.659859367186389,0.7535296627830455,2.0552894707237916
10,2.2094419065495203,2.488063903841359,-1.0622439653338507,0.5882864294146346
