pulse,alpha,beta,gamma,kappa
1,-1.0692380381591229,-0.46912569460587916,2.9338654799373325,0.15726592408867957
2,2.925638333572208,2.1273949590013292,-0.4366397484578169,-2.6977653834853452
3,-0.9341205910095028,-3.1135796960378865,0.4670388822019817,1.9935345021029809
4,-0.09709083803815519,0.09550357420363606,-0.8142979281209091,0.5598181137926439
5,-1.7516254422428241,-2.643676183713099,-0.8340641573702218,-0.7459934330965878
6,-2.8724140635388733,1.417626872070882,-3.111588209717765,0.2959031981314946
7,-3.141592653589793,2.259845103424689,0.901105328842617,-1.026609392341028
8,2.894731163892871,3.046026698421304,-0.3538728803335187,-1.110987222215261
9,-0.7925367662142513,-0.884246754408607,0.6061248205103211,-0.5649719311907796
10,0.06502925536907468,3.064958123819277,-1.7099442155139686,-1.5915177209066482
