pulse,alpha,beta,gamma,kappa
1,3.141587315744084,-2.703025795665987,1.1132175952104368,-1.5551493729760664e-06
2,-1.1323697622766087,0.22832890648401336,3.1415868348523577,0.31023783142438793
3,0.42175049825484484,1.1952036516851083,-1.6792710263144168,0.13507089041081427
4,2.2897475698149647,-2.2060909569371607,-0.022942790423425986,9.034360137684604e-06
5,3.125745314810396,0.7425686598440793,-1.0428303503514653,0.35719814019759444
6,-2.8332234030824246,0.4703698729745406,-3.078648941660554,-1.3111597503963694
7,-2.9893136962799485,-2.481014929751964,3.0375719397880783,1.090832963307885
8,-0.6425966174931625,-2.8137044351233427,-2.9893150038556864,-0.9542872163621994
9,7.746851840908886e-05,0.6277382835974309,2.3213697374663567,0.5041799581054309
10,-1.726544929530713,1.5337683004052556,-2.4552255106299183,0.8171545199347187
