pulse,alpha,beta,gamma,kappa
1,-0.6443462529430164,-3.141592653589793,-0.34072403059614287,0.00022468053910332635
2,-3.141592653589793,2.948156364819129,-2.9545186494961713,-2.196182380262766
3,-2.717380215956583,-1.0019482652445908,2.3651546523501263,-0.22016846257982223
4,0.14007954279622845,1.4592299319696185,-3.0905441907191893,0.26708841520939586
5,1.2328660123154427,-3.084885682023751,0.870442563249865,-1.1565038857950853
6,2.569134550860413,-2.952271662793214,2.777008296988601,-0.07307376582005426
7,2.9253807701555505,2.596196587976447,1.2997156006815904,-0.740365663595463
8,-0.27007991967525985,-1.946028378943973,1.6400499947903397,0.07678989146156269
9,-0.12604286014197405,0.8683437798406716,-1.3253948607323491,0.07806115404958408
10,-3.0915830960571933,2.2014175770960285,-0.012374146829438052,-0.5125977900740455
