pulse,alpha,beta,gamma,kappa
1,0.4186098262771208,-0.8976277165555273,-2.2891264466079537,-2.1027707840148433
2,-3.109866300710703,-0.995775781221251,2.306628843931116,0.5240528249580353
3,-0.706419532430116,-1.8275175885278003,1.2343694817014093,0.38852489486239394
4,0.7742992810287799,-1.8083189291322326,-1.2666054696263842,0.6468757073742358
5,-0.42967961147542716,-1.3340432602503693,-0.9555185241755871,-1.6635438474424435
6,-0.7109175782320895,-2.902950501522345,2.4335556895801815,2.921311908245862
7,-3.1372765899004356,-1.9660905815855878,-0.48712710959153965,0.3223622944081643
8,-1.6835909382222713,2.2600906913546654,-1.9413320675918782,-2.1262340164750864
9,-1.8864527047044524,-2.3870367891139597,-2.0766025864140563,2.763586498309211
10,2.790679712269538,1.7101818885314604,-0.2665373253773369,1.0637789081976392
11,0.4166905173644226,1.4477638830725064,-0.1342893436465174,2.6947835380468264
