pulse,alpha,beta,gamma,kappa
1,-0.7273486362118651,-3.0970766210401406,-0.34076414516385106,-0.016094427097095413
2,-2.7022718356183812,2.8811220977679795,-3.0375314418597714,-3.1243130389898686
3,-2.532721436051905,-0.7100811958342688,2.295324427912627,0.0004025147216589524
4,0.11210163905459539,1.413554515029153,-2.9529479159392182,0.2440059029534709
5,1.262636599607104,-3.1300852592462745,0.8424521206238027,-1.1182346436679003
6,2.5664789257993874,-2.9780860600581303,2.8067550714270197,-0.12851367759521365
7,2.796408588369087,2.6562293399716626,1.2970477913029237,-0.7191764169082623
8,-0.3397098273510975,-2.0299851815979055,1.5110972901698096,0.07993007541171017
9,-0.09316220864693342,0.8705950388932969,-1.3950541022011524,0.06996381928956816
10,-3.069771676054517,2.2186886430547306,0.020530745823885737,-0.5155600687989218
