pulse,alpha,beta,gamma,kappa
1,1.9295969024523374,0.9669655817697407,1.142204138725059,-0.0038488240228487965
2,0.4779764960026684,2.4456456951561507,-2.9103513626433863,0.32600799785016205
3,2.929680784197587,1.0752077134307199,-1.6740297407932339,-0.35170347388564005
4,0.6106600069305971,3.141592653589793,1.5861691114698617,-0.6978207392634439
5,0.7426206664511196,-0.40696916036779535,-1.6526305185171422,-0.7946705669327189
6,-2.027201119563094,2.1033793369189393,-0.8238192868285649,1.8848572628851588
7,1.6738407159503228,1.0924196851010004,-1.49886350190966,-0.19539270425750108
8,0.7916195154286653,1.0696366168997868,0.2655716862299411,-1.2794604512679615
9,-1.2973184181731454,-0.23833549289306774,0.36408703690230254,0.8724474107293498
10,-0.38533248513624585,-1.1279641824986124,0.3973570275947248,2.6291664901281475
