pulse,alpha,beta,gamma,kappa
1,1.8616057415878022,-1.7917197965543123,3.096517332684672,0.02707031222071493
2,-2.6641552512258397,-2.2229027247266453,1.9539189833179564,-0.1369884511813846
3,-1.642541995336189,-2.7573530553423713,-0.3066291528192152,0.8827860439373406
4,1.5156215882904693,0.6701831019660753,2.807171461174768,3.0859067895169563
5,-0.24853745390055768,1.627728719923499,-0.7776415660309772,0.8084842741949441
6,1.4702965770415304,2.4557766469371107,-2.4428825773201113,-3.0906860702263335
7,-1.0853426139100686,2.952357353336464,-0.09878912967784054,-0.34357429835385767
8,0.029562738327158614,-3.1100949121853776,0.19372653409605586,-0.3005786226003815
9,-1.3341550614290831,-0.6742766646568616,-0.9446327703905282,2.2429705634747643
10,-1.1129581543715812,0.8296583504727014,-1.6395915181011893,-1.3439915518152612
