pulse,alpha,beta,gamma,kappa
1,-2.226303716957868,3.092412008358362,-1.949157516780011,3.3239070571377726e-05
2,0.14112030562529557,-0.05513377973886346,-2.5352414590442076,-1.2040944775927696
3,-0.9564075287429601,-1.833091227851923,2.2295961673238813,-3.101601483647287
4,2.3187845123994393,0.9961644342341403,-2.1269316688738225,-0.7685027475054943
5,1.3099610101460595,1.2940626360223544,-1.3443049661000386,-0.25417995915418445
6,2.400772321473929,-2.55292958339823,0.8434494603028704,0.3583364552513041
7,-2.097214451564306,-1.2758219822170853,3.049168584377256,1.2910406654932285
8,-2.563168538759592,1.361972903116472,-2.5287574860083284,0.5862526837956952
9,0.4363278185240761,2.2721551699094564,-0.17593267863612277,-0.9755243305670399
10,-0.07165076129805902,1.6691767263394715,-3.0872271407103384,-0.0699546732180012
