pulse,alpha,beta,gamma,kappa
1,-0.46061615744497897,-0.9389077882366905,2.9338720496186057,-0.8504668653512107
2,3.139408419505234,2.210793795759733,0.1719949741147704,-2.5679866526131394
3,-1.1076668635005507,-2.9850986238496087,0.6645855795129869,1.9010293924806803
4,0.5439046902431062,0.46488330294108615,-0.987840615550644,0.7608635727567709
5,-1.427294528316898,-2.8131790962725147,-0.19307619800051984,-0.605707114663549
6,-2.82611623968659,1.589176829312533,-3.116451179668992,0.0031529318382204395
7,-3.140408665649942,2.101592833870753,0.9072377768941271,-0.6373503836691212
8,3.0849998863131245,2.6320992441813735,0.05381414829282121,-1.5228594182174287
9,-0.4711234210925873,-0.7657234527648987,0.6723713834361528,-0.6475588979397828
10,0.06502967243678007,2.910649383593005,-1.3885303872002106,-1.8825483680349462
