pulse,alpha,beta,gamma,kappa
1,-2.324002630124212,3.1311820939220962,3.091982407340172,2.5329263031429975e-06
2,-2.044761750522897,-0.957136277057318,1.1333582108063232,-2.925323307766922
3,-2.3998567885451023,2.90369570360357,1.0381037719970216,0.93002767308649
4,3.141592653589793,2.4797918803213794,1.5515384050578236,1.480651696508511
5,-0.7402024821220105,0.18213502278915694,3.141592653589793,-2.122712967714964
6,-0.4321484944483996,1.6691162142246416,-2.3738980504664786,2.001860480052062
7,2.3933673826050144,-0.9284984728128982,1.4118068172222427,1.8219037887587535
8,-2.8457796924644665,0.7275578897971801,0.53347165110072,1.2292323906316625
9,3.091929748140594,2.3841939237874032,-3.13838312893229,-1.8122192925530927
10,-3.116240475338144,-0.26111412375973014,-2.0221136087859657,-1.269356555198297
