pulse,alpha,beta,gamma,kappa
1,-0.6410136970736939,-2.6673774149636236,-0.3407259176270783,2.7519297953208308e-05
2,-2.518411832690556,3.080032666111315,-3.0673631358015414,-0.9502973591334019
3,-2.6914542802934593,-0.8232495024908821,3.0635901295107617,-2.6363950309157147
4,0.0302414217121591,1.3278860789796885,-3.1348464970969907,0.3844864752947292
5,1.3221749054176362,-3.1025188663964083,0.7605925559499228,-0.9928500736926887
6,2.599662552716144,-3.0024539182120162,2.8663243001626886,-0.002391129929754775
7,3.109741264038522,2.8039534666059427,1.3302369129610403,-1.0521019475182662
8,-0.44013249785674696,-2.1534482962076775,0.7677703614741016,0.18245297945615913
9,-0.3266081813624575,1.2115049180142055,-1.495457345486226,0.02606372179624686
10,-3.1388027914311842,2.2708612350127457,-0.21293044146776524,-0.4827024442416387
