pulse,alpha,beta,gamma,kappa
1,-0.4366911616044015,-0.9435603695543473,-0.43637115152212236,8.753111211827853e-05
2,-2.13718030307406,0.5954445583321459,0.4236418232844191,-0.24732256962208213
3,2.8412984289989045,1.6022354470990803,-2.1468662105468796,2.5640087320705796
4,-1.8740253146272072,-0.3006340441650621,1.883660605088507,-0.6166115402269924
5,1.8407297725183644,1.5067276477905207,0.3401349657924599,-1.8563333922806688
6,-0.4975735138464472,-0.503816120976863,2.7171831978309857,0.2579279750452412
7,-0.8777497717233965,1.3152676660612745,-1.651387143328181,2.2944712939925123
8,0.12972503234651078,1.0840580822979786,0.8288328390322011,-2.6280406121622075
9,0.2558359650567633,-1.9923723207619395,-1.8908733638317219,-2.409030538181328
10,0.4422554937134377,0.6471723009321992,-0.41072145018639306,-0.6097388166375605
