pulse,alpha,beta,gamma,kappa
1,0.3124132093780041,3.126641014464126,0.24179229260215632,-5.4912501343918193e-08
2,-3.1341092750743247,-0.09432567525726235,0.2510649147519588,0.4722332907147463
3,1.6445595776536877,-0.11204994059312481,-0.3302284112777961,2.3625954182309497
4,-0.48312042165709546,2.2031736715482624,-2.0801354955369074,-2.532677651664213
5,0.7144161204481655,2.177126121533271,-1.9496136809608458,-0.12832226336330252
6,-1.9924902335087584,-2.110262468489421,-0.16678396655724842,2.011133132237166
7,-3.132984947354392,-0.5795828929136467,1.1110720400271659,-2.6691833935403118
8,1.280470047627501,-2.636098595977965,0.47808306499848696,-2.982682817122043
9,2.6487036902653514,-1.6817889624140965,2.413320331056135,0.7650210889613419
10,-0.7506397184110745,1.9884838352600194,1.8402296052275289,0.5107053018804031
