pulse,alpha,beta,gamma,kappa
1,-0.29674272049491907,3.002531844848413,-0.27274268852262246,1.0432646504182101
2,2.674541799195322,2.973590570843593,-0.7872945423616506,2.990596998953923
3,0.7034717431673617,-2.975465784709139,-0.7812398159060039,-1.3682087972044126
4,-0.8514289256033941,-0.08927361040847684,0.6421869284510858,2.878134762328548
5,-1.5267057250459506,-1.4288885552499482,-3.135344312142331,2.2907639406200646
6,-2.921388063102206,-1.082055159501777,-3.1311723568410086,-0.11157158754263377
7,-1.1623035490208278,1.4165276173737513,-1.6701235545251043,1.6485554171406
8,2.3933971446812388,-2.9417878110277695,-2.914912022598988,-2.5529526450314957
9,1.1990428322845879,-2.556132655552242,-1.103767294677311,-0.7563298161448422
10,-2.909598246043249,-2.3813537765416233,0.28851294011441675,-1.857661590144029
11,2.0983478411226777,-1.5881117214155396,1.072612074161923,-0.5083127742376594
