pulse,alpha,beta,gamma,kappa
1,2.545877533187832,2.8743991137787805,-0.514526969312395,1.726970048055742e-05
2,0.6011428164630598,-1.8818145495962255,1.4500503982707778,-1.5003787402194961
3,-0.8770679935379614,0.5783773721761983,1.1036993207775274,-0.12388430684224745
4,-0.11117117979312756,-2.8359156069772955,-1.1015286085029785,0.26931987940674185
5,0.45463274407470394,-0.09161540433642462,-3.1402365408944566,-2.0454115601361353
6,1.20365335717717,2.786237810361854,-0.6387913789171268,-0.37259117420789034
7,-1.8944879741683924,-2.8001229440237405,2.554412048844888,0.8366508100413281
8,-1.84289331163239,-1.1798924451200625,-2.9794297985579004,2.8152837176295176
9,2.666873174010486,0.8095463654785552,0.797994561697395,2.0117912753444185
10,2.0157451813171967,2.4599023578962247,-1.2208094795869524,0.661773185307195
