pulse,alpha,beta,gamma,kappa
1,1.9119049576875065,-0.04554533042764716,2.96095147138144,-1.2964265061960705
2,2.00127002003213,1.8690388423562228,-0.05333885461428505,-1.4193773662579787
3,-2.3031641830455163,-1.2442460497616834,-0.8226588802929327,-1.1109313998114794
4,1.7135888476611387,-1.6744750765762249,-0.35997511422823264,1.3963739694426625
5,0.10173127217338973,-1.4362570950539255,-0.4170827287362032,-0.517202074836132
6,-1.223919110591595,-0.7384175296851412,-0.8184279752012904,0.41240628946092506
7,-2.484109212064897,2.277150204256995,2.7697732594938405,-1.9372812187935304
8,2.793572135664704,2.3708039725656223,-1.2035605572073123,-2.314065449946029
9,-0.9480922495706852,1.7539732969683237,1.0429828273160826,-0.8110500149176451
10,-1.232334788716664,1.3331109485438093,-2.497484366498285,-1.0037024544411854
