pulse,alpha,beta,gamma,kappa
1,1.8187301272930847,-1.8459471920769233,3.0965141274674672,0.27372067081077783
2,-2.8117746566143627,-2.4221519559819065,1.911048353583821,-0.1711433917772039
3,-1.5382415509392204,-2.2268204491326826,-0.4542511675626872,1.0764313177428746
4,1.2572746059475546,0.6026377012618197,2.911466035942617,3.0745157362843814
5,-0.218926848921363,1.9900967809883006,-1.0359873911407622,0.9463238880232131
6,1.3983485721687172,2.6366132276565635,-2.4132650803699147,-3.034268106451764
7,-1.3074592092504744,3.080690962709983,-0.17074124885453398,-0.6555517483499553
8,-0.03351809255718983,-2.971255012917111,-0.028390745592210963,-0.630723830390068
9,-1.3350800848256899,-0.6378328815838624,-1.0077154169070752,2.8450956349773096
10,-1.0006409960243923,0.85604302708908,-1.6405152059955703,-1.4527021887507123
