pulse,alpha,beta,gamma,kappa
1,2.385014171052605,-2.5063147064444165,-0.5227590720631279,-0.03678960682630407
2,-3.1054570079671984,0.4474603021016272,3.136436840672572,-1.2531178109044114
3,2.8200555495850264,2.9436548937961553,-1.1784023714670986,-0.7509806672586735
4,2.5395476638080625,-1.3998477849344912,2.0898646518329413,-0.024654742841789434
5,2.966233659129458,-0.16465967875575088,0.40398159505928943,1.8018190157997505
6,-1.3825964832084467,1.2048256032226698,-3.1144828690276256,1.089898541982422
7,-1.338494687691901,-2.289074756084788,3.1354480638198328,0.7794393462753528
8,2.104795280251935,-2.659683678016119,-3.008145228449965,0.9304502625371724
9,1.402025683690873,0.46455620132239106,2.3536723848203143,-0.34548971498429
10,-2.191865482652879,3.123362704529938,-0.18293602042204463,0.838262637416027
