pulse,alpha,beta,gamma,kappa
1,-2.089096598222156,2.8505744309874697,-1.949165039015348,0.0002529202771152907
2,0.158202073430858,-1.5053484055848403,-2.398033251623304,-0.8599491152130393
3,-1.1192560403482108,-3.141592653589793,2.2466825630933713,-2.5714800607045545
4,2.318530201587848,0.9078119185841017,-2.289770908657776,-1.359394768797013
5,1.5227782819949656,1.461006336589638,-1.3445548821619138,-0.2834689414166658
6,2.3660493375484757,-2.4683528510858284,1.0562611870774632,0.2532158050656678
7,-2.1360605395313357,-1.3496472570705424,3.1193112062741433,1.3929896634808465
8,-2.186338526142421,1.4857214201690243,-2.5675997700848354,0.5727359176927239
9,0.5549070987538685,2.1878213800120045,0.20089381596375092,-1.0012075078608615
10,-0.67497248266203,1.994261949939164,-2.9686450839521323,-0.06133792534899728
