pulse,alpha,beta,gamma,kappa
1,-0.45958702612602415,3.094669120017751,-3.141412807404645,-0.3439063802191935
2,1.6498122879798263,-1.3637815902548147,-0.01772919565425122,3.127084155210184
3,3.049992486233949,-0.36776890138720597,2.3635663351184,1.7965654203337051
4,-0.49739049477740593,1.4340628821647552,0.3794732964152795,-1.2274798075238604
5,1.1051946391938863,2.8404268524052534,0.9469690986560292,-0.2671611936822739
6,-2.7123097104592415,2.6918545401422,-0.6015319050211742,-1.1361126143684275
7,-2.618284759231,-1.066781647590154,0.6948761550558604,-0.02565924257350665
8,-1.9787747896991676,2.0235690228985788,-2.273249766746529,2.418171436552949
9,2.792495412556912,2.2156375954884733,-2.3026686577908704,-1.795116153971749
10,-3.1409873712405716,-1.4131759068052192,0.2872407057410681,-1.6132568983887827
