pulse,alpha,beta,gamma,kappa
1,0.35754086517186645,2.7647625089921704,0.241804026628986,-0.9995060891170395
2,-3.129741595849762,-0.638074765048446,0.2961819508650756,0.4879700066480386
3,1.5126675682209296,-0.5296086345713255,-0.30301941110707625,2.328751141180512
4,-0.5138485413946098,2.108492625642296,-2.2120177134074033,-2.690647001898702
5,0.5540027240462638,2.4264630239311127,-1.9803460650469626,-0.12681866167408767
6,-2.193164823657812,-1.8572068735096707,-0.3271980764092252,2.138569177801175
7,-3.0063819130423783,-0.5582363997515329,0.9104001217489944,-2.5900064258342614
8,1.3203386662668062,-2.5944240756589365,0.7032421328232222,-3.024944828890078
9,2.6385658550553197,-1.652854429224498,2.453194249827592,0.7949884705813905
10,-0.7628052499262942,1.9934801831158522,1.8300919079703164,0.5120088248197152
