pulse,alpha,beta,gamma,kappa
1,0.8629458504779425,-3.141592653589793,1.5757802175464386,0.0008689144294106346
2,-0.14031414878589865,1.898782229743524,-3.140782490302252,-2.5806453170988135
3,-1.2474764139086907,2.6426964772688866,-2.9007711104816596,0.038709858442772443
4,0.13320876384265348,-0.8783039516598866,0.30356614690579803,-1.9039247042276655
5,-1.1544864943351605,3.0972028312636857,-1.0268380422010281,-0.10877075242994037
6,-1.267294326858294,-1.2592299944919239,-1.3966543848647972,-0.09047962603459549
7,0.31294474602315225,0.285269957833878,-3.0786172284269306,0.45142421611953126
8,-2.9917255381319343,2.3444486092257644,0.6791139884908818,-0.8553891125436672
9,-1.7953852373555919,1.465057828743985,3.030361377895705,2.1301362069209526
10,1.4194342988436428,-0.8703431270285916,1.552387004715207,2.016044224808455
