pulse,alpha,beta,gamma,kappa
1,-1.287101145875459,-0.9031982920879588,-0.04141504578991434,-0.6468291315683988
2,2.9626013164806957,-1.315349750377493,1.7699565860598783,-0.24070028251954675
3,-2.8413603981599076,-1.9655283100668464,-1.8802860086261908,0.2317231623159117
4,1.775737327800436,-1.3350836101942993,-1.0726787863398524,2.6672109796592682
5,2.621932082891086,0.4060323141193672,-2.6262376689301288,1.2251046700275607
6,-0.10295947797960217,-0.12430612413272128,1.0942741000526464,0.6141603145917233
7,-0.9163597347964209,-1.0861933541931195,0.3016900398888379,-0.3624198206315285
8,-2.373550254164782,2.807034283160767,0.6714639377171941,-1.4140838128540896
9,-1.3840167072007061,1.6434759921743542,2.0577234333718923,3.0614408141266365
10,-0.8451830273862956,-1.8715399345956736,1.712761921578473,2.504572339211431
11,0.8007422312733038,2.84202405791691,-1.4950970953071978,0.5976575199449587
