pulse,alpha,beta,gamma,kappa
1,2.8887199095114497,-3.141592653589793,1.9379348961493776,-5.0661556395082576e-05
2,-1.0596602300029863,-2.806400524814114,0.5135757564297346,2.703569076675693
3,-1.4823268704097374,-1.3372146560636275,0.8155238688603424,1.1334488212892722
4,-1.7969376841720583,1.2785862427176486,-1.3124665618100078,0.12301684644385852
5,0.04267290219109503,0.4764980139379783,-3.0371772283210907,2.105493829634087
6,-0.29648433257477674,1.3817832785839623,-0.3222862330574722,0.07346768314599984
7,0.3574674538909166,0.6747616262620514,-1.3082025581337362,-1.1406016839487418
8,2.3318844408207555,-1.004344433735625,1.454726155082882,-0.8824552325436855
9,1.4970401000052345,-2.564521235736645,-0.797217209241959,2.0089486852920895
10,-3.141592653589793,1.952475484398074,2.5056090540135916,-1.0408694288590925
