pulse,alpha,beta,gamma,kappa
1,2.797301920335966,2.790577875057611,-0.5145187614676524,0.0690695189837471
2,0.689260422968252,-1.5937083403741417,1.701469778477638,-1.4006330614147486
3,-0.6324790636981292,-0.07442150238848458,1.1918164248366545,-1.3678538426817846
4,0.7040238565124164,-2.8867259921941937,-0.8569409259971847,2.1057069755479616
5,0.516097598423785,-0.3799579101288759,-2.8795571851600825,-2.897784816075102
6,1.6200353793629718,3.141592653589793,-0.577325620087253,-1.6332909536603089
7,-1.8000120040983087,-2.808667314321668,2.970785015484281,2.453030177119859
8,-1.7540445947393055,-1.2647205946312483,-3.0556407260879928,2.9807271024176702
9,2.59813909387028,0.6476372037229818,0.8868527687430967,2.028521057947079
10,2.0196064234837396,2.54103347666773,-1.2895441586010847,0.6076861566180831
