pulse,alpha,beta,gamma,kappa
1,0.307347427841248,-0.4215800977966557,-2.3455072725215493,0.7507761616912192
2,2.8103101705806557,2.3280044220382328,-2.363286524646379,-2.895784102889244
3,-2.4479528341691013,2.1089378975274777,2.684704813800407,1.0569722840542168
4,0.15634647170570057,-2.5370762622590357,1.3435239047591505,0.10678950655610478
5,-1.430683502267706,2.9893329356275347,0.4465665574567536,-1.6333512849101421
6,-2.316396877147599,-0.4626860138999388,2.800300950057879,1.0938263877939083
7,2.3488471670273623,0.6861756847954766,-3.1095536877805072,-1.7038843141728983
8,-2.6694018001319284,2.8528873842073645,1.4792355042769205,0.1957768080222673
9,-1.7450583301916294,1.6835926271581767,0.9489285789624942,-2.1789335627662125
10,1.1828104142826907,1.2034197857987594,0.4642811182524207,2.1755920977227614
