pulse,alpha,beta,gamma,kappa
1,2.7716142313664283,-3.090704089324768,-0.9611124713661926,5.982209814844843e-06
2,0.42051803922378106,0.3818967788595003,-0.468876808029526,3.0632984228726916
3,0.850611160159595,2.567967777668968,1.1779612418285101,0.1685583675622181
4,-0.5772084023221885,-1.8228790216400201,0.39366047058600484,-0.9923839505309617
5,2.575275786936152,-1.0954005717684931,0.39256764760206725,-0.06666640167502105
6,1.1326014284462562,1.312447688019084,2.714292332879197,-3.016328130179791
7,0.265986177621876,-2.2854481287816855,1.961231038601733,1.9808223747889744
8,-1.099020558651914,-1.1365478717386328,1.1291860512451166,0.3332660560295835
9,-0.9517746472597461,-1.7032761975985,-0.8847032196462188,-1.2128545838400442
10,0.3368554445803254,1.8505379916946365,0.24147216857231765,-1.3234153162217355
