pulse,alpha,beta,gamma,kappa
1,-0.45033596705399087,3.1349021337580782,-3.141408079714551,-2.2856145708463
2,1.581858624872832,-1.5469314387887299,-0.008469602241947195,3.0363698661557783
3,2.9950074229509,-0.42170532107334124,2.2955914970922016,1.7161246854155716
4,-0.059569878766163556,1.3130323370926114,0.13382811861582594,-1.177570360737397
5,1.2566116351916818,2.9157748095452685,1.3847927362282535,-0.2872204639384982
6,-2.8379138044936774,3.0816243676894532,-0.4501087705671833,-1.1850433819681274
7,-2.891996204290377,-1.0814321939767506,0.5692730305122807,0.07554935624166251
8,-1.9394295353142765,1.7574418513003147,-2.5469696148473124,2.503674556118321
9,2.788160361050493,2.1847946175404496,-2.26332017453114,-1.800118377428487
10,-3.058871881978053,-1.5382167191010292,0.282899065090553,-1.6336077786011407
