pulse,alpha,beta,gamma,kappa
1,1.729582782614803,2.766824612423129,0.7094308977858149,-2.508338389224918
2,3.033071675257479,2.9735443259542573,-1.5760345558672595,2.6287454621562807
3,2.912569246941838,-2.380065416706456,-1.0252327058874888,-2.096411516566604
4,-1.2023420405393463,-1.3024871869437356,-0.3780558535469648,2.5493408055860467
5,-1.6903281958272107,-2.3424796551379092,-2.671950900519613,1.0801172366975218
6,-2.708316388811191,0.326500285795926,-1.9263633416808406,-0.06594199278995651
7,2.8808284890624347,1.4827615831474672,-2.3929113285152392,1.508545385381879
8,-1.289960434207827,-0.8882255396943716,-2.4941960534097882,-2.5955878868376723
9,1.1465338665861742,-1.0975433670488899,-0.6557381315993589,2.317702677394108
10,-0.0007103871036136913,0.017092777094797812,-0.0008079947670137268,-5.653817795466693e-05
11,-0.0006063796143066721,0.01510344076343979,-0.0007187275571114606,0.0009048355326995234
