pulse,alpha,beta,gamma,kappa
1,1.4316237201861237,0.30994782386741093,0.2887789070039537,-3.892382065006485e-05
2,-1.4787643903400522,0.3167278304067946,1.4855605824864682,-0.00032124243903563577
3,-0.8827439345266009,-0.3601193955866569,2.4429427712802134,5.280269634986879e-05
4,1.1892063393669943,-2.155281644172666,-3.141534512749222,-1.8943457722422432
5,-3.05136129309873,-0.4098997746758898,-0.8939913826655441,-1.4689093279846017
6,-2.645340074329975,-2.9449753254494007,2.428293661200757,1.0836848886483719
7,-2.788805620906433,-1.909556775740476,0.02638858932401517,0.05766433368346796
8,-2.7370145190187993,2.959937247226188,1.6475567843543424,-1.8994345139025974
9,-2.6815645918811155,-2.1765111248442452,-2.0037094009424594,0.2771993010670776
10,3.1412625239245426,2.60580317131455,0.7663415514593367,0.10069096641961485
11,1.6173341480618972,1.712628626012351,-2.2406938636985068,1.2255362378554717
