pulse,alpha,beta,gamma,kappa
1,-2.3845318710256116,3.0899072557914837,-1.9491658255704456,-2.6703168000283363e-06
2,0.1616976603375167,-0.024147377198707465,-2.693472031053974,-1.0991359189843792
3,-1.2256256703971118,-1.6175553844448949,2.2501725225984015,-3.1367607913286304
4,2.524891080054143,0.7105535671050134,-2.396144119687572,-0.3820765272332466
5,1.562591369619108,1.8895348262818896,-1.1381928572897388,-0.3053754663613653
6,2.3164896715246908,-2.3016304540174164,1.0960784848849743,0.43643574029637866
7,-2.1081196717585073,-1.3422475545886974,2.9648983701068543,1.3777047006106855
8,-2.468022779711124,1.4532687126646342,-2.53966142057759,0.487918657515629
9,0.46581795452604763,1.9371479482297227,-0.08079015910144818,-0.9880807068478952
10,-0.29885228192411384,1.4759993384365493,-3.0577375417052908,-0.045586954294835266
