pulse,alpha,beta,gamma,kappa
1,-1.6163398474900526,-0.4097736114225293,-0.04141462266315901,0.0003603169714007358
2,2.8264228851254494,-1.3456974683615668,1.440722685864139,-0.1491488331184286
3,-2.7417633700193726,-1.8086836319469826,-2.016467578975111,0.06095256731317357
4,2.779931884838879,-1.1754333380797906,-0.9730853677466118,2.8697143910534804
5,2.1551562627571865,0.4397854102180408,-1.622042462711723,1.4041302448811241
6,-0.5754860985102686,0.047322440722580655,0.6274966345982739,0.15064663185343133
7,-0.8471137431150458,-0.9962616122638162,-0.1708365198128442,0.14732601203919457
8,-2.5796493749381795,2.8976734038357184,0.7407124384327546,0.23410472169492758
9,-1.3156213686991796,1.3252431252752723,1.8516209944281545,1.6427336396388121
10,-0.6485526878867854,-2.0274242575692276,1.7811569588196785,2.40402575957538
11,0.7029346058446533,2.785689958964411,-1.2984745442351566,0.46214039776860255
