pulse,alpha,beta,gamma,kappa
1,1.6114702994475392,1.4020257782503454,-1.8874010457708925,2.030326731966088
2,2.4451080257625057,-2.94771891696001,2.7712101770471844,0.19065317465646725
3,-1.7913245207644988,-2.9842397564116783,0.48645279745147024,0.27709127047845383
4,-2.157113929736016,-0.27334655875738056,1.9011878442930548,-1.329475628069755
5,1.247352040743966,0.1029997780834261,-1.9671134689345717,-2.373716953933791
6,-2.790087934370561,2.6076927251709505,-2.8468046166488974,1.2640011834252411
7,-2.1940281527743637,-1.6382777427558881,-2.784438090214986,-0.09596099318691449
8,-3.02825304294267,-1.0328883654224268,-1.5047649467464288,-1.4948004321630053
9,-3.0496528657022015,-1.6736533973395487,0.009586137506754173,0.31297962687658964
10,1.3362133359791553,-2.691119886538574,0.28326988042816087,2.112547828712626
