pulse,alpha,beta,gamma,kappa
1,0.31143495783151315,3.123086376920468,0.2417907199355631,2.257033193836298e-05
2,-3.1317315559861587,-0.1446520147281067,0.2500858609214546,0.481548892560822
3,1.6407083626594436,-0.192692906680176,-0.32785142458208055,2.3652969982141845
4,-0.4472641470682439,2.1839000046013397,-2.0839848561820045,-2.5953401321579186
5,0.7055502034790647,2.1918258368432255,-1.9137581410694553,-0.13481167091035273
6,-2.017316072788095,-2.1085297622939367,-0.17564886150241268,2.0150366492189686
7,-3.123251818398461,-0.5916262577357414,1.0862465045071792,-2.6636253195904813
8,1.3029947552463153,-2.632599054115933,0.5587745722579696,-2.9922934792282034
9,2.647694383228058,-1.6804748762287323,2.435845913077492,0.772968407199254
10,-0.7533092932829314,1.9873703881476001,1.839220176929294,0.5110419146480766
