pulse,alpha,beta,gamma,kappa
1,2.1517394053769316,-2.008955653232133,-0.5227583335259206,-0.15926116891230616
2,-3.0945638027236595,0.33446706583497243,3.140433619503806,-1.359019757516427
3,2.5216308741365685,3.125488904110323,-0.9214698089381117,-0.7512438183390981
4,2.436908977118413,-1.0327020624156595,1.791441443962202,0.21133338175107477
5,3.0981461187922257,-0.27500477008164503,0.3013496671928894,1.959042646197874
6,-1.4572474063848706,1.1725353441635236,-2.982568318674688,1.123417274100438
7,-1.3823996520415525,-2.4119037801908108,3.131633227132123,0.7858904817763972
8,2.192439617782765,-2.5703822538563754,-3.052052225648735,1.0744856188186165
9,1.3593839646091432,0.33587660026887506,2.4413143231633097,-0.43894882545783404
10,-2.1497234661638687,3.141390252387785,-0.22557593572602652,0.8962916538142489
