pulse_index,alpha,beta,gamma,kappa,detuning
1,2.0087968179787778,3.039739839853977,0.64260417850013096,-2.9449925284265288,0.19364419541388098
2,1.2552093990554356,2.4312364709075553,-3.0307350654777299,3.0948930068218532,1.0000198033315819
3,3.1376059568939492,-0.6289411550633881,-1.2480941968258432,-0.76514892701370429,0.86707615601225463
4,-2.3861021284530275,-2.2355772998039409,-1.7481490193788936,2.6866406503350251,0.73577740628114463
5,-1.9137547424781247,-2.3997773788295644,-3.0624516517306528,-0.79313716683768665,1.0989149106132372
6,-2.5229733437816431,-2.25354112164128,-3.1065009770270202,0.77142536355218339,0.96076634374771575
7,3.1414000376902611,1.1342949637070814,-2.3351020975552301,3.0458165015749579,1.1041916563090115
8,0.31668354284993244,-1.712742850243413,-1.5999539664402129,-1.2312078730979124,1.121607637847587
9,2.2770406329957518,-0.46637353145631466,1.3088452598636122,0.59413124229017134,1.0630030310868315
10,0.043658842642648577,0.75742017054701982,0.86034593821671823,-1.7483210005786713,1.2013090216636841
11,1.871797494170677,0.8106095317360994,0.82597413199590974,0.90261283323357211,1.0774572055985179
