pulse_index,alpha,beta,gamma,kappa,detuning
1,3.0361177102444792,-0.39424022959529664,0.40798769721770356,0.92987944446682225,0.050000000000000003
2,1.7932460084861876,2.6924603246504106,-0.075863031124428257,0.0076234044444776789,0.96029885408967131
3,-2.3214750606543855,1.3102232962977356,-0.89225872067176537,2.583114699176678,0.97345343365869319
4,0.82685651299577845,-2.6811619822084114,1.7561440549929006,-0.91467229772094327,0.91534274057335252
5,2.418021611581799,0.58686910313950036,2.4841571133483877,0.49597543422914286,0.98269623284403218
6,-2.5015358185149195,0.23718991814302895,2.9506989705500168,-1.6875260093589979,1.1566431360432055
7,-0.82612925048270802,1.7829517203848633,0.68347993255422279,-1.2014337543293037,1.1684343578188783
8,-2.6140818438710038,-1.0866746867109631,-1.7528690318903621,-0.98556245852961732,1.027067852846135
9,2.7882698097609291,1.3002056175728132,-1.6042179105099665,-2.5325415870895536,1.4817877648633553
10,1.864087151942674,-2.2035043823017877,-1.962340625695987,1.6350360310025982,1.2997924944003365
