pulse_index,alpha,beta,gamma,kappa,detuning
1,1.7105510851624723,2.9773512088846381,0.70945606463648048,-2.2732479211329748,0.050000000000000003
2,3.0655183569255655,2.786129016164002,-1.5950934813106921,2.5206230738445519,0.99813361998638261
3,2.8453425351094181,-2.3637055958750319,-0.99278229708471444,-1.8541271510573412,0.28247081573349125
4,-1.1584013277464971,-1.2461186006297444,-0.4452639657832772,2.4965975138508214,1.0210393902211519
5,-1.7424008428580844,-2.3186970875650146,-2.6280077513927167,1.0692442273950002,1.0527586196750336
6,-2.6678331382509883,0.36792711757518359,-1.9784411057886104,0.012453566495239139,1.004127307373027
7,2.8154738527314342,1.3945659440937763,-2.3524306225106995,1.4786146979355463,0.96187031630906006
8,-1.2261748545075484,-0.86295551212936017,-2.5595539058197101,-2.5580008793072619,1.2087789455997993
9,1.1164662299567332,-1.0148190617630981,-0.59194242794803298,2.3343893756147374,1.2994443110858076
10,-0.031094913244816193,0.031727731693590229,-0.030877546967608634,0.05971933537955474,1.0005164643429625
11,-0.028340311316917298,0.00370919385478077,-0.031086623332765982,-0.00046359772254196745,1.0002521986190105
