pulse_index,alpha,beta,gamma,kappa,detuning
1,3.0196374255601777,-0.45815043820242574,0.4079921412102252,0.99712699226566637,0.16691385191682628
2,1.7780782393369765,2.6733466040527514,-0.09234627764671921,0.084848897896913911,0.95423042036042338
3,-2.5488648674924774,1.2438416420075828,-0.90743424237598391,2.6947333158881812,0.97400669004802165
4,0.58113085556302135,-2.4961383451002574,1.5287579074806212,-0.7598717516761363,0.93391148818715819
5,2.3201617327091633,0.66065637709953928,2.2384303635948912,0.27714925552901798,0.99083971470566345
6,-2.4115888817914306,0.15272724460549067,2.8528296571553433,-1.6050036915492236,1.1382521665012462
7,-0.94417194184111886,1.6750049810706931,0.7734268300959839,-1.0581579275387996,1.1376047060442178
8,-2.5782049747852365,-1.1797605529369595,-1.8709136267736215,-0.98931105938740527,1.0268626091314592
9,2.8037060220525021,1.3587345157855328,-1.5683430152036446,-2.5989702286786547,1.4381771654837421
10,1.8483376693038447,-2.2032859850167359,-1.9469034688430953,1.5735555504916081,1.2661673003510761
