pulse,alpha,beta,gamma,kappa
1,-2.1741490337563065,-1.3173312895675082,3.0101253600454543,-1.2951300538981285
2,-0.4122442070703964,-0.3129535537959725,-0.22679406002177085,-1.4769892936468387
3,0.5754597057162609,-1.5431162328290184,-2.278267478264834,1.6753339207986624
4,2.150933995286515,1.1877313341038105,3.1195644111907783,-2.6941385262315483
5,1.5490472635928014,0.8743595138037866,1.9834688547566133,0.021269281504649153
6,2.8930838861486476,1.377270313752943,-1.6606959826134922,0.7313871858688195
7,1.2837254123310378,-2.5872545401002367,-0.30530950093513487,2.4212241061173083
8,0.21482864695598308,-0.8394609788829264,-1.958003380808071,2.58915798076031
9,-1.0150115386322307e-10,1.0556120001775198e-08,-1.0150115386322307e-10,0.0
10,-1.0150115386322307e-10,1.0556120001775198e-08,-1.0150115386322307e-10,0.0
