pulse,alpha,beta,gamma,kappa
1,-0.8213311167189963,-0.728095102185316,-1.4885404218150717,-3.14159180781753
2,-0.7760264707470848,-2.415735217102245,0.3055484168552237,-2.0603829049164184
3,0.3312890332699436,-1.2002137533524266,-0.24554027500371806,1.5173566124330462
4,-0.07677579248885448,-0.9928153834972001,0.8841424991408283,1.1853061301298713
5,0.5712247358546647,0.6715543749105709,1.4721685342191428,-2.836764641535547
6,3.103717039044706,-0.5029669633602375,-0.5048460459142368,-2.180139052710344
7,2.5328217477944888,-3.0877638234965428,0.4205134769773981,2.2760826868890174
8,-0.17842353032229022,0.7966105263932032,-1.5633808426564346,-0.8112552118944637
9,0.0037893186031429204,-0.0030071700697050126,0.003796566552195002,-0.0012316005343572616
10,0.0037818274733060946,-0.0030350278756889884,0.0037892085288232023,-0.0011813340166142708
